Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf
8.700,Terrain,27372,None,True,240.6273:-0.004999995:399.5898:0:0.907488:0:0.4200781,254.1274:0.1115837:400.5315:0.00273149:-0.708306:0.002740819:0.705895,226.925:0.1115837:400.0205:0.003818926:0.1615628:-0.000625215:0.9868549,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002235615:-0.7450657:0.002497336:0.6669827,244.207:0.1115837:388.6828:0.00381669:-0.1765096:0.000684434:0.9842913,245.0705:0.1115837:391.2257:0.003697736:-0.287586:0.001110332:0.957747,224.7857:0.1115837:400.783:0.002495179:0.7331759:-0.002690186:0.6800292,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
8.749,Terrain,27372,None,True,240.8876:-0.005000114:399.4716:0:0.9005986:0:0.4346516,254.1274:0.1115837:400.5315:0.00273149:-0.708306:0.002740819:0.705895,226.925:0.1115837:400.0205:0.003818926:0.1615628:-0.000625215:0.9868549,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002256762:-0.7479016:0.002542682:0.6638011,244.207:0.1115837:388.6828:0.00381669:-0.1765096:0.000684434:0.9842913,245.0705:0.1115837:391.2257:0.003697736:-0.287586:0.001110332:0.957747,224.7857:0.1115837:400.783:0.002445609:0.7352411:-0.002652881:0.6777961,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
8.799,Terrain,27372,None,True,241.1529:-0.004999995:399.3512:0:0.8943111:0:0.4474458,254.1274:0.1115837:400.5315:0.00273149:-0.708306:0.002740819:0.705895,226.925:0.1115837:400.0205:0.003818926:0.1615628:-0.000625215:0.9868549,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.00227838:-0.7508605:0.002590265:0.6604518,244.207:0.1115837:388.6828:0.00381669:-0.1765096:0.000684434:0.9842913,245.0705:0.1115837:391.2257:0.003697736:-0.287586:0.001110332:0.957747,224.7857:0.1115837:400.783:0.00239693:0.737269:-0.002615761:0.67559,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
8.849,Terrain,27372,None,True,241.4037:-0.004999995:399.2374:0:0.8943111:0:0.4474458,254.1274:0.1115837:400.5315:0.00273149:-0.708306:0.002740819:0.705895,226.925:0.1115837:400.0205:0.003818926:0.1615628:-0.000625215:0.9868549,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002298879:-0.7537249:0.002636599:0.6571808,244.207:0.1115837:388.6828:0.00381669:-0.1765096:0.000684434:0.9842913,245.0705:0.1115837:391.2257:0.003697736:-0.287586:0.001110332:0.957747,224.7857:0.1115837:400.783:0.002352515:0.739119:-0.002581468:0.6735658,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
8.899,Terrain,27372,None,True,241.491:-0.004999936:399.1978:0:0.8943111:0:0.4474458,254.1274:0.1115837:400.5315:0.00273149:-0.708306:0.002740819:0.705895,226.925:0.1115837:400.0205:0.003818926:0.1615628:-0.000625215:0.9868549,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002306017:-0.7547377:0.002653037:0.6560173,244.207:0.1115837:388.6828:0.00381669:-0.1765096:0.000684434:0.9842913,245.0705:0.1115837:391.2257:0.003697736:-0.287586:0.001110332:0.957747,224.7857:0.1115837:400.783:0.002337408:0.7397487:-0.002569714:0.6728742,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
8.948,Terrain,27372,None,True,241.5559:-0.004999936:399.1683:0:0.8943111:0:0.4474458,254.1274:0.1115837:400.5315:0.00273149:-0.708306:0.002740819:0.705895,226.925:0.1115837:400.0205:0.003818926:0.1615628:-0.000625215:0.9868549,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002311327:-0.7554955:0.002665363:0.6551443,244.207:0.1115837:388.6828:0.00381669:-0.1765096:0.000684434:0.9842913,245.0705:0.1115837:391.2257:0.003697736:-0.287586:0.001110332:0.957747,224.7857:0.1115837:400.783:0.002326295:0.7402116:-0.002561035:0.6723651,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
8.998,Terrain,27372,None,True,241.573:-0.004999936:399.1606:0:0.8943111:0:0.4474458,254.1274:0.1115837:400.5315:0.00273149:-0.708306:0.002740819:0.705895,226.925:0.1115837:400.0205:0.003818926:0.1615628:-0.000625215:0.9868549,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002312724:-0.7556958:0.002668622:0.6549133,244.207:0.1115837:388.6828:0.00381669:-0.1765096:0.000684434:0.9842913,245.0705:0.1115837:391.2257:0.003697736:-0.287586:0.001110332:0.957747,224.7857:0.1115837:400.783:0.002323387:0.7403328:-0.00255876:0.6722317,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
9.047,Terrain,27372,None,True,241.5796:-0.004999936:399.1576:0:0.8943111:0:0.4474458,254.1274:0.1115837:400.5315:0.00273149:-0.708306:0.002740819:0.705895,226.925:0.1115837:400.0205:0.003818926:0.1615628:-0.000625215:0.9868549,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002313267:-0.7557725:0.00266988:0.6548247,244.207:0.1115837:388.6828:0.00381669:-0.1765096:0.000684434:0.9842913,245.0705:0.1115837:391.2257:0.003697736:-0.287586:0.001110332:0.957747,224.7857:0.1115837:400.783:0.002322269:0.7403789:-0.00255788:0.672181,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
9.098,Terrain,27372,None,True,241.5791:-0.004999936:399.1578:0:0.8943111:0:0.4474458,254.1274:0.1115837:400.5315:0.00273149:-0.708306:0.002740819:0.705895,226.925:0.1115837:400.0205:0.003818926:0.1615628:-0.000625215:0.9868549,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002313227:-0.7557676:0.002669793:0.6548304,244.207:0.1115837:388.6828:0.00381669:-0.1765096:0.000684434:0.9842913,245.0705:0.1115837:391.2257:0.003697736:-0.287586:0.001110332:0.957747,224.7857:0.1115837:400.783:0.002322345:0.7403761:-0.002557943:0.6721841,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
9.147,Terrain,27372,None,True,241.5779:-0.004999936:399.1583:0:0.8943111:0:0.4474458,254.1274:0.1115837:400.5315:0.00273149:-0.708306:0.002740819:0.705895,226.925:0.1115837:400.0205:0.003818926:0.1615628:-0.000625215:0.9868549,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.00231313:-0.7557535:0.002669566:0.6548467,244.207:0.1115837:388.6828:0.00381669:-0.1765096:0.000684434:0.9842913,245.0705:0.1115837:391.2257:0.003697736:-0.287586:0.001110332:0.957747,224.7857:0.1115837:400.783:0.002322547:0.7403675:-0.002558101:0.6721935,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
9.197,Terrain,27372,None,True,241.5774:-0.004999936:399.1585:0:0.8943111:0:0.4474458,254.1274:0.1115837:400.5315:0.00273149:-0.708306:0.002740819:0.705895,226.925:0.1115837:400.0205:0.003818926:0.1615628:-0.000625215:0.9868549,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002313087:-0.7557479:0.00266947:0.6548532,244.207:0.1115837:388.6828:0.00381669:-0.1765096:0.000684434:0.9842913,245.0705:0.1115837:391.2257:0.003697736:-0.287586:0.001110332:0.957747,224.7857:0.1115837:400.783:0.002322632:0.7403642:-0.002558168:0.672197,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
9.246,Terrain,27372,None,True,241.577:-0.004999936:399.1587:0:0.8943111:0:0.4474458,254.1274:0.1115837:400.5315:0.00273149:-0.708306:0.002740819:0.705895,226.925:0.1115837:400.0205:0.003818926:0.1615628:-0.000625215:0.9868549,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002313057:-0.7557432:0.002669397:0.6548586,244.207:0.1115837:388.6828:0.00381669:-0.1765096:0.000684434:0.9842913,245.0705:0.1115837:391.2257:0.003697736:-0.287586:0.001110332:0.957747,224.7857:0.1115837:400.783:0.002322698:0.7403613:-0.002558219:0.6722003,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
9.296,Terrain,27372,None,True,241.5769:-0.004999936:399.1588:0:0.8943111:0:0.4474458,254.1274:0.1115837:400.5315:0.00273149:-0.708306:0.002740819:0.705895,226.925:0.1115837:400.0205:0.003818926:0.1615628:-0.000625215:0.9868549,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002313048:-0.7557417:0.002669373:0.6548604,244.207:0.1115837:388.6828:0.00381669:-0.1765096:0.000684434:0.9842913,245.0705:0.1115837:391.2257:0.003697736:-0.287586:0.001110332:0.957747,224.7857:0.1115837:400.783:0.002322719:0.7403604:-0.002558235:0.6722013,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
9.347,Terrain,27372,None,True,241.6042:-0.004999936:399.1464:0:0.8913854:0:0.4532461,254.1274:0.1115837:400.5315:0.00273149:-0.708306:0.002740819:0.705895,226.925:0.1115837:400.0205:0.003818926:0.1615628:-0.000625215:0.9868549,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002315284:-0.7560625:0.002674601:0.6544899,244.207:0.1115837:388.6828:0.00381669:-0.1765096:0.000684434:0.9842913,245.0705:0.1115837:391.2257:0.003697736:-0.287586:0.001110332:0.957747,224.7857:0.1115837:400.783:0.002318084:0.7405533:-0.002554604:0.6719888,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
9.396,Terrain,27372,None,True,241.7204:-0.004999995:399.0937:0:0.8859512:0:0.4637785,254.1274:0.1115837:400.5315:0.00273149:-0.708306:0.002740819:0.705895,226.925:0.1115837:400.0205:0.003818926:0.1615628:-0.000625215:0.9868549,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002324789:-0.757436:0.002697013:0.6528997,244.207:0.1115837:388.6828:0.00381669:-0.1765096:0.000684434:0.9842913,245.0705:0.1115837:391.2257:0.003697736:-0.287586:0.001110332:0.957747,224.7857:0.1115837:400.783:0.002298567:0.7413664:-0.002539266:0.6710917,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
9.446,Terrain,27372,None,True,241.9943:-0.005000055:398.9693:0:0.8787757:0:0.4772351,254.1274:0.1115837:400.5315:0.00273149:-0.708306:0.002740819:0.705895,226.925:0.1115837:400.0205:0.002631919:0.731291:-0.002821913:0.6820547,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002347196:-0.7607354:0.002751081:0.6490521,244.207:0.1115837:388.6828:0.00381669:-0.1765096:0.000684434:0.9842913,245.0705:0.1115837:391.2257:0.003697736:-0.287586:0.001110332:0.957747,224.7857:0.1115837:400.783:0.002253703:0.7432359:-0.002503708:0.669021,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
9.495,Terrain,27372,None,True,242.2166:-0.005000055:398.8685:0:0.8745874:0:0.484868,254.1274:0.1115837:400.5315:0.00273149:-0.708306:0.002740819:0.705895,226.925:0.1115837:400.0205:0.002584902:0.733182:-0.002786975:0.6800219,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002365329:-0.7634728:0.002796194:0.6458296,244.207:0.1115837:388.6828:0.00381669:-0.1765096:0.000684434:0.9842913,245.0705:0.1115837:391.2257:0.003697736:-0.287586:0.001110332:0.957747,224.7857:0.1115837:400.783:0.002218491:0.7447033:-0.0024755:0.6673874,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
9.545,Terrain,27372,None,True,242.5011:-0.004999995:398.7393:0:0.8726574:0:0.488333,254.1274:0.1115837:400.5315:0.00273149:-0.708306:0.002740819:0.705895,226.925:0.1115837:400.0205:0.0025269:0.7355147:-0.002743286:0.6774986,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002388451:-0.7670603:0.002855656:0.6415642,244.207:0.1115837:388.6828:0.00381669:-0.1765096:0.000684434:0.9842913,245.026:0.1115837:391.3509:0.007364102:-0.1639047:0.001223593:0.9864479,224.7857:0.1115837:400.783:0.002174871:0.7465217:-0.00244019:0.6653531,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
9.595,Terrain,27372,None,True,242.6011:-0.004999995:398.6939:0:0.8726574:0:0.488333,254.1274:0.1115837:400.5315:0.00273149:-0.708306:0.002740819:0.705895,226.925:0.1115837:400.0205:0.002507074:0.7363122:-0.002728203:0.6766319,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002396545:-0.7683441:0.002877026:0.640026,244.207:0.1115837:388.6828:0.00381669:-0.1765096:0.000684434:0.9842913,244.9842:0.1115837:391.4744:0.00756942:-0.1587387:0.001217027:0.9872909,224.7857:0.1115837:400.783:0.002159912:0.7471455:-0.002427988:0.6646526,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
9.645,Terrain,27372,None,True,242.677:-0.004999995:398.6595:0:0.8726574:0:0.488333,254.1274:0.1115837:400.5315:0.00273149:-0.708306:0.002740819:0.705895,226.925:0.1115837:400.0205:0.002492214:0.7369096:-0.002716845:0.6759813,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002402677:-0.7693262:0.002893412:0.6388451,244.207:0.1115837:388.6828:0.00381669:-0.1765096:0.000684434:0.9842913,244.9216:0.1115837:391.6661:0.007840297:-0.1546614:0.001227399:0.9879357,224.7857:0.1115837:400.783:0.002148686:0.7476134:-0.002418797:0.6641263,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
9.694,Terrain,27372,None,True,242.6983:-0.004999995:398.6498:0:0.8726574:0:0.488333,254.1274:0.1115837:400.5315:0.00273149:-0.708306:0.002740819:0.705895,226.925:0.1115837:400.0205:0.002488085:0.7370756:-0.002713682:0.6758003,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002404389:-0.7696022:0.002898021:0.6385126,244.207:0.1115837:388.6828:0.00381669:-0.1765096:0.000684434:0.9842913,244.8825:0.1115837:391.7884:0.007998564:-0.1534825:0.001242401:0.9881182,224.7857:0.1115837:400.783:0.002145565:0.7477437:-0.002416237:0.6639797,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
9.744,Terrain,27372,None,True,242.7071:-0.004999995:398.6458:0:0.8726574:0:0.488333,254.1274:0.1115837:400.5315:0.00273149:-0.708306:0.002740819:0.705895,226.925:0.1115837:400.0205:0.002486377:0.7371444:-0.002712373:0.6757253,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002405098:-0.7697167:0.002899935:0.6383744,244.207:0.1115837:388.6828:0.00381669:-0.1765096:0.000684434:0.9842913,244.8218:0.1115837:391.9795:0.008235971:-0.1529824:0.001275012:0.9881938,224.7857:0.1115837:400.783:0.002144273:0.7477974:-0.002415177:0.6639191,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
9.794,Terrain,27372,None,True,242.7083:-0.004999995:398.6453:0:0.8726574:0:0.488333,254.1274:0.1115837:400.5315:0.00273149:-0.708306:0.002740819:0.705895,226.925:0.1115837:400.0205:0.002486141:0.7371538:-0.002712192:0.675715,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002405197:-0.7697327:0.002900201:0.6383553,244.207:0.1115837:388.6828:0.00381669:-0.1765096:0.000684434:0.9842913,244.7819:0.1115837:392.1051:0.008395213:-0.1529105:0.00129904:0.9882035,224.7857:0.1115837:400.783:0.002144095:0.7478048:-0.00241503:0.6639108,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
9.844,Terrain,27372,None,True,242.7079:-0.004999995:398.6454:0:0.8726574:0:0.488333,254.1274:0.1115837:400.5315:0.00273149:-0.708306:0.002740819:0.705895,226.925:0.1115837:400.0205:0.002486216:0.7371505:-0.002712247:0.6757185,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002405168:-0.7697274:0.002900117:0.6383616,244.207:0.1115837:388.6828:0.00381669:-0.1765096:0.000684434:0.9842913,244.7227:0.1115837:392.2921:0.008641826:-0.1529334:0.001337408:0.9881979,224.7857:0.1115837:400.783:0.002144152:0.7478024:-0.002415076:0.6639136,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
9.894,Terrain,27372,None,True,242.7076:-0.004999995:398.6456:0:0.8726574:0:0.488333,254.1274:0.1115837:400.5315:0.00273149:-0.708306:0.002740819:0.705895,226.925:0.1115837:400.0205:0.002486281:0.7371479:-0.002712297:0.6757214,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002405141:-0.769723:0.002900044:0.6383669,244.207:0.1115837:388.6828:0.00381669:-0.1765096:0.000684434:0.9842913,244.6815:0.1115837:392.422:0.008821817:-0.1529537:0.001365452:0.988193,224.7857:0.1115837:400.783:0.002144201:0.7478002:-0.002415116:0.6639159,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
9.943,Terrain,27372,None,True,242.7073:-0.004999995:398.6457:0:0.8726574:0:0.488333,254.1274:0.1115837:400.5315:0.00273149:-0.708306:0.002740819:0.705895,226.925:0.1115837:400.0205:0.002486337:0.7371459:-0.002712341:0.6757236,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002405116:-0.7697194:0.002899981:0.6383712,244.207:0.1115837:388.6828:0.00381669:-0.1765096:0.000684434:0.9842913,244.6217:0.1115837:392.6105:0.009097026:-0.1529718:0.001408223:0.9881877,224.7857:0.1115837:400.783:0.002144242:0.7477986:-0.002415151:0.6639178,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
9.993,Terrain,27372,None,True,242.7072:-0.004999995:398.6458:0:0.8726574:0:0.488333,254.1274:0.1115837:400.5315:0.00273149:-0.708306:0.002740819:0.705895,226.925:0.1115837:400.0205:0.002486359:0.7371448:-0.002712356:0.6757249,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002405109:-0.7697179:0.002899958:0.6383731,244.207:0.1115837:388.6828:0.00381669:-0.1765096:0.000684434:0.9842913,244.5816:0.1115837:392.7368:0.009291297:-0.152978:0.001438358:0.9881849,224.7857:0.1115837:400.783:0.002144259:0.7477978:-0.002415163:0.6639187,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
10.042,Terrain,27372,None,True,242.7071:-0.004999995:398.6458:0:0.8726574:0:0.488333,254.1274:0.1115837:400.5315:0.00273149:-0.708306:0.002740819:0.705895,226.925:0.1115837:400.0205:0.002486368:0.7371449:-0.002712367:0.6757247,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002405101:-0.7697176:0.002899946:0.6383734,244.207:0.1115837:388.6828:0.00381669:-0.1765096:0.000684434:0.9842913,244.5206:0.1115837:392.9292:0.009603861:-0.1529817:0.001486787:0.9881813,224.7857:0.1115837:400.783:0.002144266:0.747798:-0.002415172:0.6639185,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
10.092,Terrain,27372,None,True,242.7071:-0.004999995:398.6458:0:0.8726574:0:0.488333,254.1274:0.1115837:400.5315:0.00273149:-0.708306:0.002740819:0.705895,226.925:0.1115837:400.0205:0.002486373:0.737145:-0.002712373:0.6757247,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002405097:-0.7697175:0.00289994:0.6383736,244.207:0.1115837:388.6828:0.00381669:-0.1765096:0.000684434:0.9842913,244.4798:0.1115837:393.0576:0.009824364:-0.1529844:0.001520954:0.9881786,224.7857:0.1115837:400.783:0.002144269:0.747798:-0.002415176:0.6639185,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
10.142,Terrain,27372,None,True,242.7071:-0.004999995:398.6458:0:0.8726574:0:0.488333,254.1274:0.1115837:400.5315:0.00273149:-0.708306:0.002740819:0.705895,226.925:0.1115837:400.0205:0.002486373:0.737145:-0.002712373:0.6757247,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002405097:-0.7697175:0.00289994:0.6383736,244.207:0.1115837:388.6828:0.00381669:-0.1765096:0.000684434:0.9842913,244.4202:0.1115837:393.2454:0.01016603:-0.1529836:0.001573846:0.9881752,224.7857:0.1115837:400.783:0.002144269:0.747798:-0.002415176:0.6639185,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
10.191,Terrain,27372,None,True,242.7071:-0.004999995:398.6458:0:0.8726574:0:0.488333,254.1274:0.1115837:400.5315:0.00273149:-0.708306:0.002740819:0.705895,226.925:0.1115837:400.0205:0.002486373:0.737145:-0.002712373:0.6757247,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002405097:-0.7697175:0.00289994:0.6383736,244.207:0.1115837:388.6828:0.00381669:-0.1765096:0.000684434:0.9842913,244.3808:0.1115837:393.3699:0.01040581:-0.1529831:0.001610967:0.9881727,224.7857:0.1115837:400.783:0.002144269:0.747798:-0.002415176:0.6639185,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
10.241,Terrain,27372,None,True,242.7071:-0.004999995:398.6458:0:0.8726574:0:0.488333,254.1274:0.1115837:400.5315:0.00273149:-0.708306:0.002740819:0.705895,226.925:0.1115837:400.0205:0.002486373:0.737145:-0.002712373:0.6757247,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002405097:-0.7697175:0.00289994:0.6383736,244.207:0.1115837:388.6828:0.00381669:-0.1765096:0.000684434:0.9842913,244.3201:0.1115837:393.561:0.01079668:-0.152983:0.001671486:0.9881684,224.7857:0.1115837:400.783:0.002144269:0.747798:-0.002415176:0.6639185,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
